x_vals,y_vals,labels
16.87034,-62.74439,longue
25.836054,-59.170666,mourir
30.567526,-59.23706,pierre
21.674261,-60.978836,sortir
11.290361,-60.676033,murmura
28.763834,-59.308853,prêtre
26.531513,-60.99157,furent
-8.864307,-56.926086,escalier
11.193463,-63.098274,cou
23.005827,-58.19877,perdu
23.803452,-58.70765,simple
23.687204,-60.68589,ordre
-15.730614,-59.40543,chère
12.809652,-62.90108,pleine
28.365232,-59.546318,lequel
3.069284,-60.467976,jambes
22.267221,-61.924885,cheval
-0.74155295,-56.325314,heureuse
26.170496,-61.3582,foule
-4.876956,-64.564674,doigts
20.626204,-59.568356,calme
18.787863,-62.960743,dames
12.897396,-60.372066,regardant
12.82545,-61.830235,arbres
12.301457,-60.98484,resta
15.862009,-58.582603,honneur
-4.1941657,-54.26362,aimait
27.723383,-60.201275,fer
-1.521858,-55.79738,demande
29.388166,-58.423286,donne
8.43335,-64.141556,genoux
23.36528,-60.630592,attendait
-22.179752,-54.826794,cria
18.950592,-60.539753,doux
22.95534,-58.60245,autrefois
25.757719,-60.08209,telle
11.948148,-60.85248,voulut
19.906096,-62.94095,filles
26.233349,-61.211487,jeunes
5.798625,-59.923702,vin
19.056318,-61.15976,bleu
14.511294,-58.75046,cri
9.932911,-61.093105,claire
16.716686,-60.82063,odeur
-5.7107215,-57.69856,répondre
-42.529064,-36.862347,là-bas
16.592827,-61.54783,faisant
9.224933,-60.26669,lentement
30.502834,-58.004425,quant
11.604328,-57.822765,attendre
27.187916,-58.61068,question
16.594444,-63.060905,messieurs
-1.0401694,-56.053898,guère
10.13521,-58.33414,disant
11.243316,-58.891464,voyons
1.7392005,-63.251934,marche
-14.925551,-53.58428,rougon
9.076059,-62.509415,regarder
20.879658,-59.090885,âge
26.24346,-60.545788,aussitôt
21.350552,-59.377747,compte
34.75456,-56.207104,qu'elle
10.819067,-58.172054,entendu
23.767668,-60.629845,tel
21.085094,-59.996113,veille
13.619791,-63.066547,large
23.252283,-58.888016,vérité
11.072562,-58.107777,rester
-4.9169927,-56.98828,aperçut
24.432575,-59.272236,ajouta
1.068411,-59.77647,hôtel
20.65033,-60.225468,années
23.860434,-60.65047,immense
28.106342,-58.826824,foi
-7.5669403,-54.657814,juste
14.691283,-58.66644,existence
20.992031,-62.324986,chair
16.416288,-59.599678,put
29.049831,-59.5759,idées
26.31276,-60.64178,campagne
16.658884,-60.40184,mauvais
16.811657,-60.830624,doucement
31.91984,-57.612743,étant
7.3906155,-62.67444,journée
25.285627,-59.83262,afin
20.611502,-58.468575,œuvre
23.577518,-58.719326,simplement
12.591749,-57.973797,faites
10.028747,-57.05814,semble
13.6167345,-63.317234,regards
9.817259,-59.097023,oreille
22.484043,-58.060684,trouvé
0.8783752,-56.2484,envie
5.7269797,49.288216,isabelle
15.410191,-61.242596,entra
-14.597947,-50.72186,fais
6.3988876,-63.06746,peau
28.367014,-59.735905,papier
20.87755,-59.690025,cas
-5.1872168,-63.57146,poitrine
33.717457,-57.421795,durtal
16.596958,-62.92815,faisaient
8.619283,-58.453285,arrêta
12.185299,-62.074303,grosse
5.3544827,-60.238483,continua
16.513073,-61.207794,passion
6.2557573,-59.748936,souvenir
43.714546,-52.73921,saint
14.612866,-60.769794,douleur
20.536554,-60.59719,haute
9.332416,-60.174725,libre
-9.461941,-53.203064,dites
22.440334,-60.584087,ancien
-15.863254,-56.00251,entendait
9.466616,-58.23406,comprendre
-18.613884,-53.87147,conseil
26.209877,-61.06792,quinze
4.6827226,-63.745125,cabinet
0.5398928,-56.846786,prenait
9.778441,-60.136494,partir
20.56224,-60.6729,chapeau
12.0095215,-58.573105,maîtresse
-44.56878,-13.9866085,tante
16.648611,-62.977013,tomber
24.712553,-59.341114,france
30.427141,-58.947052,signe
20.977882,-60.5658,plutôt
21.027296,-61.690166,passa
14.946291,-58.6797,faite
22.008827,-61.961647,font
13.921917,-63.177074,sombre
11.592467,-58.14262,trouve
18.972971,-60.987865,revint
21.808825,-61.983036,peuple
23.62498,-60.4478,livre
13.902525,-63.09607,murs
2.9210117,-62.491055,auprès
2.1267526,-59.38978,vide
6.1605334,-59.858788,celui-ci
1.7151098,-60.050793,mur
28.831215,-59.1489,j'ai
20.412195,-58.909695,partout
26.972265,-58.242043,général
19.877495,-59.703087,service
5.706574,-61.297115,ouvrit
21.758656,-60.618454,lettres
2.088723,-58.677723,voulez-vous
-0.98891884,-56.364563,surprise
20.977762,-59.19389,morte
16.406124,-63.081635,tenir
