x_vals,y_vals,labels
16.00123,-40.495388,sueur
14.207576,44.92841,laissaient
57.087303,30.238344,traversait
34.899994,-10.349435,agissait
31.920492,43.92704,adorait
41.215523,49.316853,chacune
57.236076,-16.672749,désastre
17.560242,44.08827,patron
60.810623,3.4353786,secours
55.52197,-19.532734,scandale
59.23099,15.457013,promenait
6.1348376,-19.75798,magasins
-27.865997,-52.72341,sedan
-11.4920845,-38.42844,soi
36.45105,49.09415,vif
-1.3112059,-37.827618,gavard
56.253014,22.727232,avez-vous
-49.98814,24.816355,boisgelin
15.031414,47.267765,chat
59.517178,10.873656,fermer
-28.208418,-20.226427,tables
-11.556081,-47.9424,vestibule
8.422359,35.09461,revenaient
61.388893,2.3928363,gagnait
15.804777,-17.353493,mouchoir
59.891827,-6.8935466,double
61.724125,11.042871,seules
-27.58371,13.410357,continuel
55.958138,26.327545,réveil
59.365253,23.028494,humanité
24.836395,40.895596,fiche
62.059364,10.288182,morne
6.9250636,4.4851174,gouttes
54.759933,36.75814,accusait
36.324577,49.041912,demoiselles
57.257008,29.639297,paysans
60.5479,7.729211,pâles
-8.088172,7.3746614,soulagement
50.692825,37.126377,rendu
15.468057,34.29021,parlaient
22.315722,44.89236,tenaient
46.186325,-39.76822,actions
30.933702,0.3167537,sales
61.972916,5.2708197,tôt
55.837048,35.097282,printemps
25.364136,-32.878838,condamin
-33.24465,-39.46116,levaque
60.42456,19.012278,profondément
55.856113,23.399384,poches
-2.8402774,5.037573,rencontrer
48.162,45.960327,appartement
59.239693,25.77482,vécu
-50.920807,1.2602552,permis
47.943604,40.495037,jetaient
60.085518,17.893646,disparut
62.148605,13.75489,remarquer
-25.1158,22.237244,dessert
56.120853,18.864609,papa
11.925438,-35.111004,vois-tu
17.875565,7.0448446,peinture
19.17641,24.121218,irait
40.634678,52.512333,groupes
-0.9210259,-49.669304,fruits
-4.8116198,20.103512,demoiselle
42.115017,-13.308516,m.kahn
60.748478,8.308299,voulais
-27.491983,-1.1263373,lerat
53.29838,40.991306,plat
61.96964,18.580048,lâcha
4.9365726,-22.156994,maladie
54.117893,29.656668,marier
61.137554,16.998337,marches
42.352036,36.62803,joue
-6.5592256,24.91367,passe
53.51372,30.675344,serra
21.44099,44.11077,nerveux
63.082176,11.666869,cessé
62.470795,6.9542046,pardon
20.654419,-22.789032,traversa
17.545094,37.277,pouvez
56.416557,32.35781,bouteille
59.87229,12.106525,continuer
-29.692183,12.377004,empêchait
-7.36637,-9.873952,hennebeau
61.17209,10.271528,continuaient
18.983906,40.812096,bougie
38.468887,2.895487,voit
2.7285187,38.18286,suivant
1.2404264,-12.822459,clairs
60.664173,14.040519,cimetière
30.96026,51.70418,rivière
18.366312,44.75514,gaie
19.00042,21.124704,cercle
33.472008,52.375946,domestique
59.39018,14.46291,chiffre
20.438427,33.265907,terres
16.32691,4.7494965,sacré
42.316498,34.67416,décider
62.26793,12.928309,faudra
-6.923096,-3.8232434,attention
59.729443,16.5635,ravi
-13.922211,-7.820702,baudu
56.50158,21.931728,lieues
28.723005,50.08388,caresse
-31.392569,-18.907803,fourneau
45.929768,45.659023,souriante
43.579887,40.539436,riches
6.440153,-15.437329,poisson
0.48762485,-23.658241,art
54.890125,25.04791,serais
54.80796,-22.895475,plainte
36.324722,53.10466,croissante
-45.900276,-28.319307,aurélie
-25.522108,26.311941,lourde
20.53825,-15.496577,vandeuvres
38.809105,54.889404,couverture
29.272678,47.577393,bel
32.62553,49.72268,sentant
7.4795885,33.41416,songer
48.087715,41.961136,disparaître
59.953884,22.656317,étonnement
60.759632,30.73165,arrive
-34.717316,-22.622833,virginie
-7.5650396,11.913914,fusil
50.587772,28.890512,tombaient
15.220233,-4.9455404,passèrent
-5.1555476,-2.5252798,goujet
-14.895887,-16.963655,préfet
60.068966,-3.9472136,pouvant
5.1205535,-27.78774,endroit
39.321598,43.66248,secret
20.702616,45.669544,étonnait
44.614048,42.339935,avait-elle
55.72582,25.771862,humide
21.442276,42.204296,tempête
60.677116,2.473778,lesquels
60.158955,14.9633045,absolue
-14.532321,-8.40719,sois
20.739618,41.918903,pensait
61.238525,12.512165,outre
-8.151278,-2.6812003,refusa
50.85206,44.92503,redingote
-43.949863,-2.8681207,obtenir
21.566095,1.5345544,meurtre
46.49282,41.672443,capital
33.8033,40.013485,continuellement
62.471127,7.8564487,blé
43.64758,44.71331,rez-de-chaussée
0.95315915,-41.61548,bal
38.641624,8.45489,deuil
41.66581,52.394608,gaillard
39.75382,50.10828,traverser
51.500713,25.721094,faux
-31.28268,-31.54853,delestang
56.77622,29.35135,fichu
12.348083,-7.535285,sienne
29.91336,48.535713,digne
49.20089,32.345074,vingt-cinq
23.079887,45.262577,posé
59.068462,-6.179179,coudes
57.834522,21.35922,affectait
22.642824,50.21356,fallu
60.104465,-5.2217565,complètement
61.13917,4.934753,connu
24.338772,45.676483,police
42.612064,43.267246,fermé
59.623466,14.585644,fuite
56.091957,32.725006,ignorait
59.58943,21.163137,remonter
-30.155453,-25.737055,serrer
-6.775861,-25.600283,terrains
60.322193,7.0030465,repos
30.6684,40.591465,caché
-27.182426,10.918703,sous-préfecture
47.82002,45.02295,rendit
14.990165,41.61733,pavillon
-43.688213,-27.083426,recommença
60.53077,-0.3435534,lait
7.1830945,23.544865,concierge
52.81972,33.66692,battu
57.917355,33.461174,commença
30.524796,42.803024,continue
-26.825157,13.268829,grand-père
7.9902697,11.035907,canon
37.972904,43.374893,vision
-34.387466,32.116753,trottoirs
55.710175,17.968899,appel
59.770157,5.2650123,glisser
60.2546,5.60899,légumes
33.16306,40.097984,gendarmes
54.83598,26.396746,allées
18.085398,40.677933,tapait
19.78432,41.629208,demandé
15.305209,-0.44714576,comprends
-17.53779,39.637047,machines
59.577316,21.011648,dessous
-5.1693444,40.413845,minuit
-25.55645,16.89696,sonnaient
59.30392,1.5394316,nette
33.277653,45.502113,fussent
54.681377,33.281048,dentelle
59.59827,33.519394,soyez
54.362778,-23.921139,effroyable
-10.797065,-1.3683043,seine
-47.37104,-15.030718,poizat
46.912838,41.91192,explication
-11.883307,5.618842,piano
48.76099,34.43469,tint
11.2400675,-5.146964,nécessité
58.920464,13.601024,haussait
27.198763,55.46492,charles
47.396713,36.51181,province
-12.016693,-5.230108,fiacre
60.324856,-0.99230856,rapidement
44.104427,43.600624,failli
15.582866,38.87978,rencontré
-12.322194,-6.3806014,cave
12.121768,34.271446,fleur
-15.142036,12.049097,mémoire
29.952452,47.581177,retrouva
-10.555202,21.47985,sorti
58.797363,23.262917,gagné
58.45205,22.629314,race
61.0098,2.9320655,rudement
0.43959534,-11.693302,adresse
30.377262,53.405678,propriété
20.461811,45.3153,brusques
-22.06117,10.57168,quai
37.461075,44.908436,couper
-28.185417,7.2857847,robes
-27.823454,-26.55411,pencha
18.923027,42.41156,fâcher
61.96139,1.7515644,puissance
58.221516,22.315079,noyé
-0.0411022,27.569956,refuser
57.462605,29.678293,vastes
58.99226,-9.555444,dix-huit
59.713474,-9.399994,aider
60.273415,11.380453,forêt
13.705306,-21.473845,roues
-2.0587468,-16.211647,juliette
54.65689,35.87816,maîtres
53.231304,27.535486,agonie
48.73653,34.51021,façade
31.518309,43.16263,molle
23.917892,37.472996,tiré
34.02442,49.456573,bonsoir
36.291126,46.920464,appris
48.224052,34.891483,neuve
55.328175,38.12411,vives
12.733658,41.121567,génie
6.185966,-0.5112579,hutin
26.758305,11.711416,assure
9.569386,38.362774,siècle
-47.422604,-22.20366,chapelle
6.2114563,-13.9186,changer
-4.0449295,-2.3778045,angle
-48.606712,28.04975,grève
54.800354,34.200005,humeur
58.55874,18.111635,cocher
31.16357,45.850075,craignait
42.61382,52.18752,achever
60.969315,-3.2953708,soulevait
59.887775,-2.1508877,portant
55.30133,27.925095,forcé
-22.632027,-23.90624,violente
8.249229,20.480747,corsage
61.80033,14.24023,éternelle
-42.403122,-12.32101,manteau
53.716995,29.884172,causant
44.300854,38.892742,tapage
62.02074,9.358344,désirs
13.431158,45.529438,retenir
48.02471,38.848892,nommait
25.56543,41.54598,instruction
12.612852,7.223221,voler
-22.930588,-8.889684,chandelle
-17.411858,-4.8782516,nues
11.040333,11.23561,cousine
55.726547,23.275396,palais
29.022707,42.118607,noce
-19.834787,-23.000822,tira
50.49837,34.85609,tremblante
57.86776,27.460657,stupeur
17.951534,33.591293,sortaient
61.005344,14.876793,retirer
58.402225,16.596973,drame
10.5916395,-10.644393,céder
61.171722,9.537473,charge
10.127824,-23.588339,tuileries
37.29498,-20.314287,draps
-17.423355,27.05865,retint
47.65176,36.2253,cadeau
24.220285,34.396603,agir
63.66965,6.4356403,bêtise
51.382664,41.64602,bandes
34.38599,55.336586,couler
-53.90077,-26.775883,fraîcheur
41.280064,43.90934,su
29.109589,46.57079,notaire
-16.878292,10.0183,insurgés
17.33267,41.694416,reconnaissait
61.102814,-0.09141137,employé
36.333397,47.831947,apercevant
42.559185,45.005,sauvage
30.663017,38.461617,secrétaire
-43.076946,19.312029,baron
-5.825912,-10.871786,bleue
-38.62305,-1.98678,clémence
3.2180274,-28.166645,amusait
62.50425,2.4126031,pleines
41.907726,45.07301,prudence
45.32061,44.04854,salut
19.11328,40.886883,graves
25.897861,11.537397,frapper
-46.462677,19.048424,camp
35.935917,42.854008,voudrais
12.2404995,20.730318,jurait
-31.449768,-38.989998,normande
11.937582,44.59991,juré
58.259663,-9.90834,menace
26.471592,30.022127,bonhomme
60.30821,-6.723763,battant
13.110794,24.512184,sœurette
-9.76923,-25.465782,vainement
47.238102,43.082844,écrire
56.095078,20.073431,côtés
-8.708176,12.622678,faloise
58.898407,19.794685,marcha
-29.92417,10.628452,raide
-46.53766,-13.354636,orage
-28.347355,-39.412342,parfum
4.5827465,14.628358,lucien
53.257263,39.328033,bouquets
-15.999647,32.71683,nièce
20.749582,39.967865,anciennes
-8.716343,-41.490532,volontiers
40.272087,45.789314,soin
6.134807,-7.1825924,vivante
18.924494,43.83917,revenu
43.579998,46.971325,palier
54.699318,23.578377,prochaine
57.183426,21.56517,net
58.41176,27.388073,position
55.296078,28.727375,tapant
30.947783,54.98508,appeler
-57.8067,-21.945581,osa
-21.242886,5.565195,souvenirs
-18.360302,20.199417,invités
59.863724,7.197145,incendie
42.349556,40.783607,tranquillité
-36.26816,-24.138641,assiette
48.3924,32.596092,soir-là
61.425186,-2.8010657,menaçait
-53.55126,-10.074236,frères
43.159412,41.669304,autrement
27.400417,43.92056,défendait
-20.473665,8.063789,sous-préfet
29.55379,53.591763,bleus
-47.646763,-32.39537,théâtre
62.828827,16.15385,humaine
47.68351,-36.986195,autel
9.555643,-34.123688,coron
60.374535,4.387938,fouet
53.862865,31.754648,brûlant
-4.920655,13.254923,soins
36.263798,47.7997,éclater
33.425503,38.549828,adorable
49.184338,41.167755,reprise
50.25895,-31.770292,attendez
57.507973,23.491547,honnêteté
50.796776,-30.668573,banque
-25.356823,-3.4418685,garda
22.448906,30.915466,fâchait
60.835003,14.894015,recommencer
62.868706,10.560573,vont
33.44657,17.45085,devenaient
58.888084,18.09386,montée
7.899655,27.411938,affection
-4.06769,21.715609,causaient
58.95298,0.4905522,confiance
-12.284456,35.02603,delaveau
23.699867,-5.1326723,chérie
62.632668,13.417973,ennemi
61.353916,11.787989,pure
-16.320707,-16.137594,couchée
14.015871,11.710478,bourdoncle
-30.038553,31.613956,traînant
45.82113,32.660645,légers
27.182114,20.841784,cadavre
-17.042896,0.68878895,touchait
-33.45657,-41.994755,boîte
21.350372,-25.236353,écrit
-3.4359899,50.54002,caresses
23.650124,44.733677,éclatait
30.91419,42.892647,éternel
21.344484,-19.594017,délicieuse
49.34405,28.87151,ruisseau
10.667716,43.599106,serré
56.408066,15.958732,misérables
55.07572,28.222025,songé
-3.035929,-36.740993,ivresse
-5.022994,-37.477947,défendu
-24.13299,-30.623093,flore
-7.1577826,-0.36636823,poussaient
59.3069,-8.793878,rente
38.318455,43.814648,tendait
-53.838787,-9.434769,oublier
61.432228,-0.868227,buffet
26.92836,-13.560492,blanchisseuse
9.64237,-41.805798,olympe
35.92458,44.22785,pente
58.46243,14.574325,apporter
16.736519,0.668013,bourgeoise
-11.918065,-20.560274,vapeur
57.371803,-15.954653,messe
49.993584,39.299267,approche
62.554516,3.5984387,aviez
31.39523,47.702553,rencontrait
36.227077,49.65668,remise
17.72374,1.3199404,étages
-33.507732,-0.23046196,bêtises
61.862312,8.3873415,pâleur
-54.432114,20.832676,félicien
26.694418,36.234875,roulant
61.6459,17.05251,baissait
-12.773866,-4.325122,soupir
61.839493,1.8973192,ardent
-5.775933,-35.62626,blond
21.555695,38.417274,loi
11.985833,-14.515894,lassitude
-46.07484,-27.895952,lisait
7.302631,-40.161,jalousie
59.757427,0.16824353,reparut
-19.07678,3.153705,calmer
62.070236,7.616513,coupable
0.22249947,5.324593,refusé
24.416977,44.232693,courte
-22.673977,-5.717834,gêné
-0.76058793,-23.728058,tut
-60.233852,12.47381,jules
-3.9718015,11.99109,aristide
43.327362,39.24034,contente
60.725555,7.712181,baissa
60.12456,-8.886455,est-il
-32.69929,37.69722,image
13.251401,-17.750883,repas
50.495216,35.962948,employés
12.401024,36.273083,stupide
-18.186811,-20.58744,serrées
29.35425,-23.469254,poids
17.251379,-22.589222,accès
-6.44732,-31.602715,jeanlin
63.138683,3.1960447,fortes
46.541584,38.48123,raconta
54.279896,22.76351,veuve
39.84939,46.719402,brune
7.4957137,-16.425337,chefs
57.02718,20.170017,jetée
61.848953,1.1948625,muraille
52.562637,25.92426,couloir
10.206568,17.28548,savais
-16.939135,-11.918783,rambaud
23.691212,51.733467,rappela
56.03014,23.79279,attaque
-25.270668,-14.3598,faubourg
49.008972,40.173897,dirait
56.67121,-17.0156,tablier
49.301865,44.765194,traînaient
51.419746,28.05736,député
3.1066322,15.963935,nord
54.898716,31.498957,fonds
0.9838058,18.268196,steiner
62.57019,4.293222,volée
60.51959,15.758125,troupes
34.233723,47.618095,logement
-0.7419514,-0.68470013,pense
60.238632,21.439466,gamin
29.981491,25.136,épais
59.92454,-1.3190774,fameux
33.763233,53.36291,fous
-20.523539,21.492765,levée
61.446667,-1.3732108,reçut
21.51656,38.95528,richesse
3.0243955,21.600304,atroce
1.2770106,19.39556,poêle
25.621986,42.382214,payait
43.627422,53.250275,sucre
56.43377,-16.650175,générale
48.8437,41.71054,gamine
-18.923752,34.300785,obus
-24.155342,-5.5699005,chêne
47.426468,44.545895,arracher
53.298954,29.22493,défilé
49.74814,37.960693,douloureuse
60.85782,12.738731,écraser
59.354015,18.433748,glaces
44.699867,48.48305,besoins
25.91176,48.63626,valait
55.89234,26.782333,samedi
62.7267,15.274541,verrez
-14.915707,-55.361004,retomba
60.013504,0.87596905,demi-heure
-31.699762,6.0746384,buvait
1.527927,-43.53973,hubertine
9.445287,-10.431033,paru
49.92571,27.154575,infinie
11.753061,30.436005,jambe
55.23446,32.51943,paquets
35.8881,50.30747,cerveau
59.55686,-8.086192,attendu
19.36836,37.722,secondes
26.95139,10.032014,sursaut
61.32441,12.136997,écoutez
58.67798,30.531057,forts
-58.85485,-17.311602,recommençait
17.903118,40.75119,roulement
28.319798,44.847843,résolu
53.369698,31.872437,remontait
-10.4177475,1.5035915,estomac
52.61111,29.311443,personnel
57.87303,27.057375,curieux
17.957796,33.17646,saisit
17.580774,33.53487,querelles
36.371506,2.7679427,marchaient
-22.641272,22.5699,jeudi
60.268562,25.986975,avança
-20.500957,-3.679001,clarisse
7.1053233,23.28847,inquiétait
-31.70145,13.777932,fâcha
59.33701,-2.0430179,complète
-8.767761,-15.866345,menait
63.5179,6.455076,visages
-16.445503,-8.11907,bachelard
59.18682,24.581266,pipe
56.2679,-18.110552,paul
-17.233105,-19.069582,examinait
57.28376,17.272589,exaspéré
34.793137,43.12809,souffles
59.87352,14.853329,baisa
1.4423248,-16.644812,hubert
57.916218,39.43915,volé
-26.308113,-14.77875,assiettes
-36.159184,-8.588908,architecte
-4.065807,-17.738682,autorité
-18.811075,32.66853,campardon
32.798264,41.101185,conduite
-15.93164,-23.004128,pensées
22.264355,47.032536,soirées
38.689552,53.500885,administration
60.94587,-6.1232433,serrant
34.385895,47.590904,crédit
28.887493,46.549664,indifférence
30.376738,36.860065,dédain
-13.021435,-13.160109,revenant
13.533448,40.937397,dégoût
18.723108,47.94617,agitait
20.810528,47.136303,fil
57.075848,15.570217,enfer
-4.002641,-34.31301,fontan
10.667425,-9.500002,étoffe
-4.517469,-43.070858,labordette
-4.6670694,-13.228568,françois
53.541157,26.194721,sonner
-2.358764,-17.544321,rognes
63.31445,14.636293,ouvrant
58.045067,19.566938,importance
28.522985,40.35432,blessé
59.57607,15.398338,défaite
56.963665,21.190434,château
56.238354,31.075756,bonjour
-10.326556,-4.9006867,chaussée
-26.6707,-21.417736,nanet
59.46257,8.012892,billets
46.432426,37.287407,couleurs
57.09016,27.013685,capable
-15.930886,-28.426994,sérieuse
-19.213394,28.773287,lampes
44.19198,47.67575,sévère
20.431705,34.664616,entré
-27.836226,-26.540348,thé
23.069721,47.967373,lointains
14.165065,42.09597,corridor
49.747734,34.055668,frappé
21.551773,50.047302,note
33.841465,52.30599,tremblement
-11.893065,42.60021,fonte
61.254234,6.2858596,soixante
30.234987,-25.552105,rideau
59.25417,16.487045,décidait
38.996567,56.073643,invincible
-17.167921,35.056244,fixe
22.430399,44.86032,risquer
19.524763,38.99156,gentille
41.324287,41.989063,allusion
53.342026,39.246735,chemins
49.320877,-33.698967,titres
43.75897,40.58184,entendez-vous
61.81538,9.527436,plateau
57.13673,28.372822,créature
22.04585,-30.959045,écart
59.973045,-2.9464781,brutalement
50.680523,43.80463,conclut
4.8630342,-3.3192568,reconnu
39.411613,52.653618,images
36.995052,42.17387,servi
61.05076,19.644398,cuisinière
31.556171,43.192657,mourait
18.824938,43.829178,glissait
53.09226,30.091166,là-dedans
61.498142,15.413991,désirait
-11.442333,-38.480003,eugène
47.18155,37.01775,sombres
17.940506,15.643999,traits
1.0620477,-38.96061,fera
-29.715382,3.0807962,cassé
45.16396,43.17249,installer
-29.454035,-24.884855,panier
-42.993958,-20.853476,antichambre
8.475489,-10.434411,charmante
61.011364,10.348323,semble
-8.795873,-0.17652288,riaient
-8.692515,-48.7455,brûlaient
26.078901,49.855732,énergie
25.312172,44.83887,battaient
60.393246,22.594149,tombant
-1.3632082,-18.946775,avenue
44.954166,37.63264,tendu
21.37993,43.248547,tournaient
38.978218,56.00481,posait
13.016233,-25.691078,meilleur
61.739597,5.3611546,emportée
-26.063354,-11.320842,étonna
16.41249,-8.133208,lasse
62.441845,6.8071814,désert
60.416737,16.95587,intérêts
61.314793,12.195866,chercha
-9.007526,-17.149408,bouleversé
35.474407,52.16479,courses
2.3599677,-30.948355,foyer
47.294445,37.750576,an
17.794317,37.736618,nouvel
22.836937,-6.401777,content
47.483067,33.940914,ras
18.060202,27.313992,accident
48.5147,37.503017,noms
45.65626,36.48287,murmure
57.570198,16.809914,débandade
29.306473,42.03832,crises
53.00524,35.961407,sourit
22.63622,47.62351,faillit
-14.040494,13.533971,loge
-20.397728,12.343903,trouche
-23.900673,9.920115,possession
57.72736,16.321033,talons
35.93264,49.82558,article
-46.47149,-9.098236,sec
42.008778,38.47535,v
-13.72033,15.670871,joies
47.372875,31.431446,commencement
-55.39157,-27.927687,expérience
51.512142,35.69804,paire
21.416042,33.626278,hangar
31.986927,41.125202,tournée
-22.187517,-22.14735,remettait
-18.177998,-11.868322,songe
-26.726137,-5.173565,carrément
60.143566,27.736778,reflet
59.25358,17.71755,lecture
-31.54737,-24.454332,robineau
-26.974758,-17.345741,connaissance
47.52081,34.567936,comprenez
21.371927,40.305367,fermait
54.710052,35.939106,vendu
61.43871,12.0429325,restés
25.249681,-13.712695,cœurs
-22.752655,-0.8403663,continuelles
-2.4229405,-21.938883,zacharie
-42.767765,3.597243,armes
-20.65286,25.743269,descendu
61.43725,3.2839088,fermés
-26.48048,41.14205,brutal
10.698165,26.222843,commun
-50.70475,-26.839344,suivaient
20.20176,37.85452,écrasement
-55.109467,-32.01599,étalage
-2.616923,-5.8616366,secouait
26.68638,42.343334,augmentait
-15.6216955,11.127464,montre
36.590977,-4.893645,souffert
54.403008,35.15303,antique
-13.213783,10.11392,comprenant
16.492828,27.128983,lesquelles
22.628061,36.801617,direction
61.79393,2.408629,convaincu
14.159065,40.900875,mariée
-6.592816,-6.6400547,entends
40.779312,46.977394,abandonner
32.89933,47.105434,dessus
29.733349,-5.5412045,drapeau
-29.353487,-56.07928,gilquin
19.360485,34.74159,tendresses
-3.6920624,44.593468,laure
15.404371,-24.267204,éducation
50.310314,39.20473,chambres
-7.6967454,-35.146015,saget
60.705177,-2.1233065,efforts
7.975832,-12.886989,naturel
-38.691925,-31.0053,ouvrage
41.592926,46.9718,déranger
-25.320574,-32.475746,delà
-21.833675,-16.116644,nourriture
-3.5433004,23.607046,sentiment
19.92642,44.61769,approchait
57.188374,21.974874,conta
-15.29286,-2.3724406,causa
11.274358,-2.7257044,mineurs
27.57708,-38.814438,mahoudeau
38.81007,50.549255,laissez-moi
46.39651,48.02406,explications
54.98253,38.59234,plume
50.80254,40.433083,ignorance
-14.079193,-0.65551716,délicate
30.801922,47.399868,libres
55.13508,27.191908,dot
-8.351795,29.788544,bécu
33.526638,44.112583,vivaient
-14.226322,-16.50262,mairie
-1.0100234,-3.0378425,pantalon
23.422453,50.139835,préférait
39.8946,44.092995,désordre
51.719273,37.809395,lointain
-30.837759,-28.55833,allèrent
59.81194,1.7060924,maigres
-8.531497,-41.372524,jory
57.325222,21.483147,sauta
39.94666,39.83857,vêtue
-38.848293,24.50825,abominables
28.599222,49.093567,couverte
44.014545,40.30909,celle-là
52.775818,28.256557,était-il
59.37628,28.351683,verdure
-17.290207,-16.76533,endormie
-15.094358,-19.713364,rasseneur
22.027525,44.661526,savaient
6.516168,42.48359,manche
45.423824,36.506527,planté
22.609327,31.195642,laine
59.155365,-6.366315,tendue
53.499725,28.373991,luisaient
55.948105,24.373857,envahi
42.35976,36.227913,paresse
24.913574,50.155197,fauteuils
-27.558817,-13.199897,sèche
24.899433,43.118008,fixés
48.12701,38.841824,entières
-57.06182,-21.33866,tendres
49.740295,41.777958,croyez
53.236042,41.21035,flanc
32.904816,35.563282,plaisantait
37.07797,43.974228,enlever
60.272034,15.992274,étalait
10.837526,12.5822115,familles
19.734316,52.2366,serai
-36.961197,-7.65557,adèle
50.746418,33.352932,changé
59.973106,21.650671,saisie
-19.742579,21.785797,vice
59.681454,1.4950498,revoyait
41.57031,45.46751,beurre
22.393671,39.87374,disais
56.82515,18.670475,action
10.590131,-11.727223,bu
-2.6582727,-22.14104,jure
23.58131,44.848846,confusion
9.0868,2.2320585,envoyé
33.140602,47.951,apporté
56.606247,28.489054,clientèle
59.21323,7.922139,saint
61.129765,-0.2676357,louche
15.564021,32.52465,demie
35.302654,47.345024,cuivre
-18.206434,30.567406,violent
3.3823793,14.2582855,offrir
47.210865,49.143776,glacé
-14.266144,-52.163933,échappait
39.134823,47.738518,mener
59.81775,-3.7592463,aiguë
-2.0848048,-24.295626,appétit
51.599285,31.783182,paisible
19.855597,26.403944,marchant
53.33979,28.952513,toit
23.131453,-33.076355,effroi
-46.877686,-3.909297,raisons
16.242956,42.544464,poignées
23.425303,35.07511,touché
55.73894,-17.673641,perte
56.649513,26.355143,venus
9.885752,33.31059,victime
-3.2936416,-8.749672,république
27.696142,49.631435,coupait
-3.463269,-30.70668,mécanique
42.376404,37.401928,bégaya
61.71045,-0.40522766,perron
31.794542,37.24755,sonnait
19.27272,30.51116,murmurait
41.948597,43.92419,devinait
-39.306374,-23.490242,silvine
55.71869,29.771944,tombe
58.935257,-7.2142563,duquel
-28.694525,-19.173609,regardèrent
4.3462057,31.186882,immobiles
19.253878,-4.350003,balbutia
3.1302829,-42.37938,douloureux
-23.25226,-45.228092,source
55.386276,22.85906,payé
-9.63923,16.549713,recula
63.379208,7.183434,réellement
30.198502,41.52896,voyaient
62.008125,8.727507,chiffres
47.92364,35.156506,allongé
-20.692915,-38.8062,retira
7.4134917,-25.299845,allumé
60.238674,-5.1487813,sainte
53.947636,29.0618,dossiers
27.83243,46.704758,lenteur
58.01619,28.135395,sentaient
40.339806,44.893757,éperdu
36.009136,1.239362,gravement
4.5020432,19.286411,allumer
61.455566,10.4551525,jardins
-33.50276,32.391533,manque
-31.17705,1.7444868,havre
57.46518,-16.808643,parts
60.678764,3.7373178,closes
26.364819,43.88491,endormi
-17.158625,-2.9260073,taisait
21.862133,39.728367,entêtait
53.353256,26.401442,prenez
-39.06844,28.988686,retombait
17.786997,33.753994,instinct
-32.176147,-34.869385,weiss
21.801104,42.059887,avis
62.679874,12.093359,évidemment
-54.194164,-27.306858,débarrasser
-7.886796,-49.90918,souple
6.9874544,22.259321,contentait
19.889194,47.51174,emmener
60.355015,5.429318,amener
4.5368814,14.615168,desforges
31.971565,39.661816,brûlé
-9.934177,-42.858692,articles
9.106049,25.591394,hanches
21.08136,7.339168,faiblesse
58.04659,18.80979,espérance
-31.329578,15.216304,humidité
19.647264,52.34996,habitants
32.575623,43.173626,ouvraient
7.404577,23.630066,souvenait
-24.381077,5.166901,prête
29.449762,52.68404,décembre
60.59766,13.92166,baissant
-25.17182,19.52117,charcuterie
-38.776882,-28.182873,artiste
12.012528,20.141277,feux
-14.045519,-5.3244195,tremblant
58.13242,24.7531,délicat
12.660243,42.02731,sortant
54.7548,30.198412,paraît
46.85563,36.807518,extrême
-25.26902,17.95602,celles
37.593716,48.27636,noces
42.281147,50.765057,singulier
4.1870847,2.4411263,facile
34.548977,5.11939,valérie
32.17592,39.64465,arranger
32.401493,-24.817852,volupté
1.0889603,-9.32586,rouler
58.57657,33.04685,lâché
40.318512,42.079075,dois
19.883495,43.757565,bougeait
46.703243,39.35036,écurie
36.29132,-27.596102,branle
41.950325,45.05169,perdit
53.29022,31.141249,verrait
-47.13648,-1.0036017,sacrée
-37.51012,5.505491,embarrassé
-38.935165,-0.7202441,plats
44.15636,37.15471,malle
-2.8730855,2.4214587,accord
-4.428834,-28.033325,plaignait
-23.510483,-7.3789124,charmant
6.9069757,21.8798,bords
12.207004,37.81804,aimée
-22.789993,10.01057,propres
40.34466,41.81472,sable
-0.75632745,16.568407,hourdequin
-3.284567,-6.2226963,complet
-37.71875,-0.9259931,fours
43.58641,37.35747,tâche
58.44295,-14.145914,entrant
61.09606,-3.2719207,montant
11.788219,10.282955,gênait
-42.91628,-17.542877,délicieux
9.25239,10.287395,averse
61.031925,-3.8199782,verdures
22.701351,36.73916,êtres
58.616253,19.780546,tasse
-14.29162,-1.4262319,retenait
40.848244,41.616253,vaguement
-61.100044,-13.689771,fillette
7.47608,33.480076,carré
42.289497,46.64732,brûler
57.850594,21.72265,effaré
-59.002346,-23.901745,bah
14.712447,40.137775,lança
6.8408985,17.42601,chemises
-26.266031,0.2387666,éprouva
13.170646,18.73794,matelas
28.041569,-12.370062,durent
20.72796,43.34101,ambition
59.30912,7.6981025,ailes
-29.065594,-20.25492,attendrissement
42.865044,47.787956,ait
-9.981415,11.601054,amants
53.250984,27.27486,rentré
-12.162598,-10.063344,rencontra
62.07073,4.5550723,offrait
-30.490273,-25.12914,chaudes
32.368576,48.22162,coulaient
26.824554,-18.063396,débris
44.888336,42.58137,noyait
58.870525,24.798536,commission
-24.766014,11.007786,gants
54.11374,31.480974,points
-15.619923,40.329056,disparaissait
50.90716,44.855717,singulière
57.627888,22.055195,allumait
-20.697298,17.808619,battue
-2.7588959,-29.46769,étiez
34.88112,57.362183,tentures
9.942251,-15.799843,auparavant
-47.37478,-22.27732,aigre
52.280903,28.436241,plaisanterie
21.268427,37.986897,répéter
49.051495,39.965267,creux
59.455986,-1.9805895,mystère
50.051514,37.742813,filet
